,timestamp,open,high,low,close,adjusted close,volume,dividend amount,Symbol
124,2014-04-30,31.93,32.69,29.58,31.28,19.7685,671875400,0.0,PFE
125,2014-03-31,31.52,32.96,30.83,32.12,20.2993,571300000,0.0,PFE
126,2014-02-28,31.03,32.41,30.57,32.11,20.293,533056600,0.26,PFE
127,2014-01-31,30.47,31.42,29.66,30.4,19.0507,547269600,0.0,PFE
128,2013-12-31,31.61,31.925,29.95,30.63,19.1949,528149100,0.0,PFE
129,2013-11-29,30.7,32.5,30.69,31.73,19.8842,462250400,0.24,PFE
130,2013-10-31,28.58,31.35,28.02,30.685,19.0815,583213232,0.0,PFE
131,2013-09-30,28.38,29.27,27.86,28.725,17.8626,508214700,0.0,PFE
132,2013-08-30,29.43,29.45,27.76,28.21,17.5424,512823000,0.0,PFE
133,2013-07-31,27.97,30.428,27.33,29.23,18.1767,765847900,0.24,PFE
134,2013-06-28,27.3,29.81,27.12,28.01,17.2762,2211564500,0.0,PFE
135,2013-05-31,28.83,30.04,27.23,27.23,16.7951,903776400,0.24,PFE
136,2013-04-30,28.75,31.15,28.64,29.07,17.7814,777255500,0.0,PFE
137,2013-03-28,27.18,28.9,27.15,28.86,17.653,585696000,0.0,PFE
138,2013-02-28,27.58,27.8,26.79,27.37,16.7416,550543400,0.0,PFE
139,2013-01-31,25.53,27.84,25.33,27.28,16.6865,783142300,0.24,PFE
140,2012-12-31,25.04,25.79,24.63,25.0793,15.2077,597201100,0.0,PFE
141,2012-11-30,24.82,25.08,23.55,25.02,15.1718,684861600,0.22,PFE
142,2012-10-31,24.8,26.09,24.8,24.87,14.9448,543592000,0.0,PFE
143,2012-09-28,23.79,25.15,23.63,24.85,14.9328,543635100,0.0,PFE
144,2012-08-31,23.92,24.37,23.59,23.86,14.3378,587670300,0.22,PFE
145,2012-07-31,22.85,24.485,22.0,24.04,14.3145,867011600,0.0,PFE
146,2012-06-29,21.76,23.0,21.4,23.0,13.6952,572525900,0.0,PFE
147,2012-05-31,22.63,22.99,21.85,21.87,13.0224,829761700,0.22,PFE
148,2012-04-30,22.54,23.3,21.771,22.9,13.5033,844240400,0.0,PFE
149,2012-03-30,21.07,22.8,21.05,22.645,13.353,771001600,0.0,PFE
150,2012-02-29,21.25,21.53,20.75,21.125,12.4567,670496500,0.22,PFE
151,2012-01-31,21.86,22.17,21.22,21.4,12.4899,948313900,0.0,PFE
152,2011-12-30,20.03,21.9,19.73,21.64,12.63,909964100,0.0,PFE
153,2011-11-30,19.15,20.15,18.15,20.07,11.7137,1057244200,0.2,PFE
154,2011-10-31,17.69,19.95,17.05,19.26,11.13,899774000,0.0,PFE
155,2011-09-30,18.91,19.15,17.3,17.68,10.217,1002598100,0.0,PFE
156,2011-08-31,19.44,19.46,16.63,18.98,10.9682,1502956500,0.2,PFE
157,2011-07-29,20.5,20.95,19.05,19.249,11.0017,853540100,0.0,PFE
158,2011-06-30,21.34,21.45,20.03,20.6,11.7738,916658558,0.0,PFE
159,2011-05-31,21.14,21.45,20.07,21.45,12.2596,948835400,0.2,PFE
160,2011-04-29,20.35,21.06,19.1,20.97,11.8701,924103700,0.0,PFE
161,2011-03-31,19.35,20.57,18.97,20.31,11.4965,1218679200,0.0,PFE
162,2011-02-28,18.49,19.39,18.46,19.24,10.8908,918303700,0.2,PFE
163,2011-01-31,17.7,18.76,17.62,18.22,10.2058,1114064700,0.0,PFE
164,2010-12-31,16.49,17.7,16.42,17.51,9.8081,854063500,0.0,PFE
165,2010-11-30,17.63,17.84,16.25,16.3,9.1303,875729500,0.18,PFE
166,2010-10-29,17.25,17.9,16.86,17.415,9.6549,930284000,0.0,PFE
167,2010-09-30,16.13,17.5,16.07,17.17,9.5191,902766700,0.0,PFE
168,2010-08-31,15.16,16.6,15.1,15.91,8.8205,1151292600,0.18,PFE
169,2010-07-30,14.29,15.44,14.0,15.0,8.2259,1031865200,0.0,PFE
170,2010-06-30,15.16,15.6,14.17,14.26,7.8201,1274977800,0.0,PFE
171,2010-05-28,16.8,17.39,14.75,15.23,8.3521,1684690000,0.18,PFE
172,2010-04-30,17.21,17.33,16.33,16.72,9.0741,1456510100,0.0,PFE
173,2010-03-31,17.61,17.88,16.8,17.15,9.3075,1423630600,0.0,PFE
174,2010-02-26,18.79,19.33,17.43,17.55,9.5246,1212918600,0.18,PFE
175,2010-01-29,18.27,20.36,18.235,18.66,10.03,1014747000,0.0,PFE
176,2009-12-31,18.54,18.99,17.63,18.19,9.7774,937748100,0.0,PFE
177,2009-11-30,17.05,18.9,16.72,18.17,9.7666,949792900,0.16,PFE
178,2009-10-30,16.5,18.43,16.07,17.03,9.0682,1493897500,0.0,PFE
179,2009-09-30,16.54,16.94,15.95,16.55,8.8126,919217600,0.0,PFE
180,2009-08-31,16.12,16.98,15.54,16.7,8.8924,842613400,0.16,PFE
181,2009-07-31,14.97,16.66,14.11,15.93,8.3978,1158252500,0.0,PFE
182,2009-06-30,15.36,15.45,13.94,15.0,7.9075,1179872800,0.0,PFE
183,2009-05-29,13.39,15.6,13.25,15.19,8.0077,1132811000,0.16,PFE
184,2009-04-30,13.59,14.27,12.75,13.36,6.9629,1278181100,0.0,PFE
185,2009-03-31,12.08,14.99,11.62,13.62,7.0984,1637878100,0.0,PFE
186,2009-02-27,14.63,15.38,12.28,12.31,6.4156,1235414600,0.32,PFE
187,2009-01-30,17.88,18.48,14.5,14.58,7.4354,1312065400,0.0,PFE
188,2008-12-31,16.18,17.97,15.2,17.71,9.0316,988459900,0.0,PFE
189,2008-11-28,17.85,18.45,14.26,16.43,8.3788,1022153500,0.32,PFE
190,2008-10-31,18.26,19.39,14.31,17.71,8.8647,1828731700,0.0,PFE
191,2008-09-30,19.3,19.59,17.16,18.44,9.2301,1158576300,0.0,PFE
192,2008-08-29,18.81,20.13,18.53,19.11,9.5655,780970800,0.32,PFE
193,2008-07-31,17.42,19.25,17.26,18.67,9.1938,958352100,0.0,PFE
194,2008-06-30,19.45,19.46,17.12,17.47,8.6029,1259640100,0.0,PFE
195,2008-05-30,20.17,20.65,19.16,19.36,9.5336,884661100,0.32,PFE
196,2008-04-30,20.99,21.6,19.79,20.11,9.7464,960214200,0.0,PFE
197,2008-03-31,22.203,22.44,20.19,20.93,10.1438,821094300,0.0,PFE
198,2008-02-29,23.49,23.79,22.03,22.28,10.7981,779697000,0.32,PFE
199,2008-01-31,22.81,24.24,21.56,23.36,11.1634,1081325900,0.0,PFE
200,2007-12-31,23.65,24.5,22.69,22.73,10.8623,720239600,0.0,PFE
201,2007-11-30,24.58,24.6,22.24,23.76,11.3545,912250300,0.29,PFE
202,2007-10-31,24.45,25.71,23.36,24.61,11.6163,826364200,0.0,PFE
203,2007-09-28,24.78,25.17,23.85,24.43,11.5313,700223000,0.0,PFE
204,2007-08-31,23.51,25.0,23.13,24.84,11.7248,1024874400,0.29,PFE
205,2007-07-31,25.7,26.15,23.5,23.51,10.9678,933954300,0.0,PFE
206,2007-06-29,27.61,27.73,25.31,25.57,11.9288,879022500,0.0,PFE
207,2007-05-31,26.375,27.63,26.28,27.49,12.8246,753994500,0.29,PFE
208,2007-04-30,25.28,27.24,25.23,26.46,12.2136,743933500,0.0,PFE
209,2007-03-30,24.92,25.96,24.55,25.26,11.6597,744179400,0.0,PFE
210,2007-02-28,26.39,27.0,24.94,24.96,11.5213,601678700,0.29,PFE
211,2007-01-31,26.15,27.41,25.78,26.24,11.9811,720652600,0.0,PFE
212,2006-12-29,27.58,27.86,23.5,25.9,11.8258,1097185000,0.0,PFE
213,2006-11-30,26.88,27.88,25.0,27.49,12.5518,827357100,0.24,PFE
214,2006-10-31,28.37,28.6,26.38,26.65,12.0595,749233500,0.0,PFE
215,2006-09-29,27.79,28.58,27.32,28.36,12.8333,481907400,0.0,PFE
216,2006-08-31,26.04,27.88,25.32,27.56,12.4713,626921500,0.24,PFE
217,2006-07-31,23.55,26.66,22.16,25.99,11.6539,591081000,0.0,PFE
218,2006-06-30,23.83,24.41,22.51,23.47,10.524,617436100,0.0,PFE
219,2006-05-31,25.5,25.72,23.52,23.66,10.6092,565346100,0.24,PFE
220,2006-04-28,25.09,25.44,24.18,25.33,11.2502,443093300,0.0,PFE
221,2006-03-31,26.15,26.6,24.83,24.92,11.0681,530702200,0.0,PFE
222,2006-02-28,25.75,26.84,24.95,26.19,11.6321,581436500,0.24,PFE
223,2006-01-31,23.65,26.34,23.6,25.68,11.3027,711994100,0.0,PFE
224,2005-12-30,21.27,25.2,20.27,23.32,10.264,930716900,0.0,PFE
225,2005-11-30,21.75,22.61,21.17,21.2,9.3309,667652100,0.19,PFE
226,2005-10-31,25.18,25.57,20.71,21.74,9.4863,825402600,0.0,PFE
227,2005-09-30,25.46,26.649,24.67,24.97,10.8958,501401600,0.0,PFE
228,2005-08-31,26.98,26.98,24.76,25.48,11.1183,480736300,0.19,PFE
229,2005-07-29,27.4,27.82,26.2,26.5,11.4807,531834700,0.0,PFE
230,2005-06-30,27.93,29.21,27.31,27.58,11.9486,528916800,0.0,PFE
231,2005-05-31,27.25,28.94,27.2,27.9,12.0872,424199400,0.19,PFE
232,2005-04-29,26.37,28.23,25.52,27.17,11.6907,641730500,0.0,PFE
233,2005-03-31,26.53,27.34,25.4,26.27,11.3034,481615300,0.0,PFE
234,2005-02-28,24.05,27.75,23.8,26.29,11.312,710816200,0.19,PFE
235,2005-01-31,27.31,27.35,23.99,24.16,10.3173,630795200,0.0,PFE
236,2004-12-31,28.01,29.1,21.99,26.89,11.4831,1240830800,0.0,PFE
237,2004-11-30,28.95,30.5,26.55,27.77,11.8589,737768800,0.17,PFE
238,2004-10-29,31.05,31.5,27.25,28.95,12.2881,608864200,0.0,PFE
239,2004-09-30,32.55,33.05,29.58,30.6,12.9885,446796700,0.0,PFE
240,2004-08-31,31.77,32.73,30.99,32.67,13.8671,294208200,0.17,PFE
241,2004-07-30,34.21,34.46,31.2,31.96,13.4936,358095200,0.0,PFE
242,2004-06-30,35.15,36.3,33.82,34.28,14.4731,325312200,0.0,PFE
243,2004-05-28,35.89,37.0,34.22,35.34,14.9206,274631700,0.17,PFE
244,2004-04-30,35.7,37.9,35.15,35.76,15.0264,386109500,0.0,PFE
245,2004-03-31,37.139,37.97,33.5,35.05,14.7281,427659900,0.0,PFE
246,2004-02-27,36.89,38.89,36.6,36.65,15.4004,347434300,0.17,PFE
247,2004-01-30,35.43,36.87,34.49,36.63,15.3237,387112700,0.0,PFE
248,2003-12-31,34.08,35.39,33.852,35.33,14.7799,345187700,0.0,PFE
249,2003-11-28,31.65,34.5,31.02,33.57,14.0436,388050600,0.15,PFE
250,2003-10-31,30.36,31.62,29.5,31.6,13.1585,414947900,0.0,PFE
251,2003-09-30,30.15,32.37,29.903,30.38,12.6505,413681100,0.0,PFE
252,2003-08-29,33.13,33.305,29.43,29.92,12.459,439059500,0.15,PFE
253,2003-07-31,34.0,34.98,32.02,33.36,13.8257,380785200,0.0,PFE
254,2003-06-30,31.44,36.92,31.0,34.15,14.1531,496117700,0.0,PFE
255,2003-05-30,30.86,33.75,30.4,31.02,12.8559,475829800,0.15,PFE
256,2003-04-30,31.271,33.74,26.95,30.75,12.6867,445525900,0.0,PFE
257,2003-03-31,30.02,32.55,28.34,31.16,12.8559,381687600,0.0,PFE
258,2003-02-28,31.2,31.2,27.9,29.82,12.303,322113200,0.0,PFE
259,2003-01-31,30.74,32.13,29.01,30.36,12.5258,378127500,0.15,PFE
260,2002-12-31,32.0,32.05,29.41,30.57,12.5506,349588800,0.0,PFE
261,2002-11-29,31.75,34.0,31.29,31.53,12.9448,333564600,0.13,PFE
262,2002-10-31,29.75,33.6,28.25,31.77,12.9915,409232100,0.0,PFE
263,2002-09-30,32.03,32.9,27.0,29.02,11.8669,365654800,0.0,PFE
264,2002-08-30,32.29,35.01,29.45,33.08,13.5272,342884200,0.13,PFE
265,2002-07-31,35.0,35.23,25.13,32.35,13.1769,711131100,0.0,PFE
266,2002-06-28,34.83,37.04,32.64,35.0,14.2563,331019600,0.0,PFE
267,2002-05-31,36.7,37.85,34.31,34.6,14.0934,279523500,0.13,PFE
268,2002-04-30,40.25,40.4,35.87,36.35,14.7536,352643200,0.0,PFE
269,2002-03-28,41.17,41.9,39.5,39.74,16.1296,250204500,0.0,PFE
270,2002-02-28,42.15,42.25,39.53,40.96,16.6247,190406600,0.13,PFE
271,2002-01-31,39.85,42.46,39.1,41.67,16.8596,255529900,0.0,PFE
272,2001-12-31,43.9,43.94,38.32,39.85,16.1232,290035700,0.0,PFE
273,2001-11-30,42.0,44.04,41.44,43.31,17.5231,207734900,0.11,PFE
274,2001-10-31,40.23,43.25,40.15,41.9,16.9087,287800300,0.0,PFE
275,2001-09-28,38.45,40.2,34.0,40.1,16.1823,267901500,0.0,PFE
276,2001-08-31,41.22,41.88,38.05,38.31,15.46,229195700,0.11,PFE
277,2001-07-31,40.4,42.23,37.19,41.22,16.59,269983600,0.0,PFE
278,2001-06-29,42.5,45.0,40.05,40.05,16.1191,228623400,0.0,PFE
279,2001-05-31,43.3,45.04,41.42,42.89,17.2622,244747700,0.11,PFE
280,2001-04-30,40.75,43.96,38.5,43.3,17.3843,295399200,0.0,PFE
281,2001-03-30,44.98,44.98,34.1,40.95,16.4408,360800700,0.0,PFE
282,2001-02-28,45.15,46.71,43.55,45.0,18.0669,234558200,0.11,PFE
283,2001-01-31,45.56,46.75,40.5,45.15,18.0831,341827600,0.0,PFE
284,2000-12-29,44.13,48.06,41.75,46.0,18.4235,279596700,0.0,PFE
285,2000-11-30,43.75,46.44,41.0,44.31,17.7466,249717600,0.09,PFE
286,2000-10-31,44.38,46.0,41.0,43.19,17.262,268240300,0.0,PFE
287,2000-09-29,43.75,45.38,39.38,44.92,17.9534,232828900,0.0,PFE
288,2000-08-31,43.63,46.69,41.75,43.14,17.242,211588400,0.09,PFE
289,2000-07-31,47.81,49.25,42.75,43.38,17.3022,259053900,0.0,PFE
290,2000-06-30,45.69,48.13,42.25,48.0,19.1449,249075300,0.0,PFE
291,2000-05-31,42.25,46.38,41.31,44.5,17.749,211956300,0.09,PFE
292,2000-04-28,37.0,44.25,36.75,42.13,16.7699,266870100,0.0,PFE
293,2000-03-31,32.13,37.0,30.0,36.56,14.5527,286515800,0.0,PFE
294,2000-02-29,35.56,37.94,31.63,32.13,12.7894,194482800,0.09,PFE
295,2000-01-31,32.06,37.63,30.0,36.19,14.3671,238967700,0.0,PFE
296,1999-12-31,36.13,36.5,32.19,32.44,12.8784,256858000,0.0,PFE
0,2024-08-30,171.98,175.68,156.6,165.11,165.11,389619175,0.0,GOOG
1,2024-07-31,184.48,193.31,165.865,173.15,173.15,354591866,0.0,GOOG
2,2024-06-28,173.88,187.5,172.45,183.42,183.42,351402985,0.2,GOOG
3,2024-05-31,166.18,179.95,164.9,173.96,173.7632,391990581,0.0,GOOG
4,2024-04-30,151.83,176.42,151.081,164.64,164.4538,487116614,0.0,GOOG
5,2024-03-28,139.61,153.2,131.55,152.26,152.0878,506789382,0.0,GOOG
6,2024-02-29,143.69,150.695,136.64,139.78,139.6219,475266070,0.0,GOOG
7,2024-01-31,139.6,155.2,136.85,141.8,141.6396,428139685,0.0,GOOG
8,2023-12-29,133.32,143.945,129.4,140.93,140.7706,481964446,0.0,GOOG
9,2023-11-30,125.34,141.1,124.925,133.92,133.7685,405702609,0.0,GOOG
10,2023-10-31,132.155,142.38,121.46,125.3,125.1583,514909680,0.0,GOOG
11,2023-09-29,138.43,139.93,128.19,131.85,131.7009,389661374,0.0,GOOG
12,2023-08-31,130.855,138.4,127.0,137.35,137.1947,463648503,0.0,GOOG
13,2023-07-31,120.32,134.07,115.83,133.11,132.9594,525559527,0.0,GOOG
14,2023-06-30,123.5,129.55,116.91,120.97,120.8332,521483047,0.0,GOOG
15,2023-05-31,107.72,127.05,104.5,123.37,123.2305,620306000,0.0,GOOG
16,2023-04-28,102.67,109.63,102.38,108.22,108.0976,461168243,0.0,GOOG
17,2023-03-31,90.16,107.51,89.77,104.0,103.8824,725590594,0.0,GOOG
18,2023-02-28,99.74,108.82,88.86,90.3,90.1979,754465909,0.0,GOOG
19,2023-01-31,89.83,101.58,85.57,99.87,99.757,526177891,0.0,GOOG
20,2022-12-30,101.4,102.59,86.3701,88.73,88.6296,498585560,0.0,GOOG
21,2022-11-30,95.59,101.45,83.45,101.45,101.3353,603456198,0.0,GOOG
22,2022-10-31,97.22,105.0999,91.9,94.66,94.5529,584705310,0.0,GOOG
23,2022-09-30,109.2,112.64,96.03,96.15,96.0413,532842467,0.0,GOOG
24,2022-08-31,115.53,123.26,108.8,109.15,109.0265,430922710,0.0,GOOG
25,2022-07-29,2166.74,2408.7,104.76,116.64,116.5081,339525726,0.0,GOOG
26,2022-06-30,2298.63,2387.9696,2112.5706,2187.45,109.2488,31358279,0.0,GOOG
27,2022-05-31,2278.13,2462.86,2044.16,2280.78,113.91,35869499,0.0,GOOG
28,2022-04-29,2800.2,2880.875,2262.485,2299.33,114.8365,28022017,0.0,GOOG
29,2022-03-31,2689.6,2883.25,2517.215,2792.99,139.4916,31811236,0.0,GOOG
30,2022-02-28,2756.7,3042.0,2495.29,2697.82,134.7384,36609705,0.0,GOOG
31,2022-01-31,2889.51,2932.2,2492.839,2713.97,135.545,30699124,0.0,GOOG
32,2021-12-31,2884.25,2992.1,2805.0,2893.59,144.5159,23950206,0.0,GOOG
33,2021-11-30,2963.3,3037.0,2841.32,2849.04,142.2909,22120136,0.0,GOOG
34,2021-10-29,2671.09,2982.36,2623.33,2965.41,148.1028,24830507,0.0,GOOG
35,2021-09-30,2913.0,2936.4099,2660.0,2665.31,133.1148,25265626,0.0,GOOG
36,2021-08-31,2709.69,2929.7899,2683.67,2909.24,145.2975,18615809,0.0,GOOG
37,2021-07-30,2496.995,2800.22,2496.995,2704.42,135.0681,22824857,0.0,GOOG
38,2021-06-30,2422.0,2555.92,2382.83,2506.32,125.1743,27425377,0.0,GOOG
39,2021-05-28,2402.72,2442.944,2230.05,2411.56,120.4416,25456404,0.0,GOOG
40,2021-04-30,2097.95,2452.378,2096.89,2410.12,120.3697,30727072,0.0,GOOG
41,2021-03-31,2056.52,2128.81,2010.0,2068.63,103.3145,34796574,0.0,GOOG
42,2021-02-26,1853.57,2152.68,1850.93,2036.86,101.7278,29111908,0.0,GOOG
43,2021-01-29,1757.54,1934.86,1699.0,1835.74,91.6832,33082794,0.0,GOOG
44,2020-12-31,1774.37,1847.2,1699.0,1751.88,87.4949,31422606,0.0,GOOG
45,2020-11-30,1628.16,1818.06,1616.03,1760.74,87.9374,34952246,0.0,GOOG
46,2020-10-30,1484.27,1687.0,1436.0,1621.01,80.9588,39260343,0.0,GOOG
47,2020-09-30,1636.63,1733.1799,1406.55,1469.6,73.3969,40570621,0.0,GOOG
48,2020-08-31,1486.64,1659.22,1458.65,1634.18,81.6166,37293396,0.0,GOOG
49,2020-07-31,1411.1,1586.99,1409.82,1482.96,74.0641,35346094,0.0,GOOG
50,2020-06-30,1418.39,1475.941,1347.01,1413.61,70.6006,38833324,0.0,GOOG
51,2020-05-29,1328.5,1441.0,1299.0,1428.92,71.3652,31883800,0.0,GOOG
52,2020-04-30,1122.0,1359.99,1079.81,1348.66,67.3567,46336723,0.0,GOOG
53,2020-03-31,1351.61,1410.15,1013.536,1162.81,58.0747,71398419,0.0,GOOG
54,2020-02-28,1462.0,1532.106,1271.0,1339.33,66.8908,37103140,0.0,GOOG
55,2020-01-31,1341.55,1503.214,1341.55,1434.23,71.6304,33406912,0.0,GOOG
56,2019-12-31,1301.0,1365.0,1279.0,1337.02,66.7754,27627707,0.0,GOOG
57,2019-11-29,1265.0,1335.529,1260.5,1304.96,65.1742,24956906,0.0,GOOG
58,2019-10-31,1219.0,1299.31,1162.43,1260.11,62.9342,29219555,0.0,GOOG
59,2019-09-30,1177.03,1248.3,1163.2,1219.0,60.8811,27186490,0.0,GOOG
60,2019-08-30,1214.03,1234.11,1140.14,1188.1,59.3378,28921401,0.0,GOOG
61,2019-07-31,1098.0,1265.55,1093.703,1216.68,60.7652,32952483,0.0,GOOG
62,2019-06-28,1065.5,1124.11,1025.0,1080.91,53.9844,34098832,0.0,GOOG
63,2019-05-31,1188.05,1190.85,1100.18,1103.63,55.1191,33323762,0.0,GOOG
64,2019-04-30,1184.1,1289.27,1175.0,1188.48,59.3568,27860634,0.0,GOOG
65,2019-03-29,1124.9,1231.79,1123.3,1173.31,58.5991,31658936,0.0,GOOG
66,2019-02-28,1112.4,1147.0,1086.0,1119.92,55.9327,28934646,0.0,GOOG
67,2019-01-31,1016.57,1117.33,1014.07,1116.37,55.7554,30714651,0.0,GOOG
68,2018-12-31,1123.14,1124.65,970.11,1035.61,51.7219,40256461,0.0,GOOG
69,2018-11-30,1075.8,1095.57,996.02,1094.43,54.6596,36735570,0.0,GOOG
70,2018-10-31,1199.89,1209.96,995.83,1076.77,53.7776,48496167,0.0,GOOG
71,2018-09-28,1204.27,1212.99,1146.91,1193.47,59.606,28863199,0.0,GOOG
72,2018-08-31,1228.0,1256.5,1188.24,1218.19,60.8406,28820379,0.0,GOOG
73,2018-07-31,1099.0,1273.89,1093.8,1217.26,60.7942,31953386,0.0,GOOG
74,2018-06-29,1099.35,1186.286,1096.01,1115.65,55.7194,32103642,0.0,GOOG
75,2018-05-31,1013.66,1110.75,1006.29,1084.99,54.1881,31849196,0.0,GOOG
76,2018-04-30,1022.82,1094.165,990.37,1017.33,50.809,41773275,0.0,GOOG
77,2018-03-29,1107.87,1177.05,980.64,1031.79,51.5312,43301942,0.0,GOOG
78,2018-02-28,1162.61,1174.0,992.56,1104.73,55.174,40388224,0.0,GOOG
79,2018-01-31,1048.34,1186.89,1045.23,1169.94,58.4308,27111134,0.0,GOOG
80,2017-12-29,1015.8,1078.49,988.28,1046.4,52.2608,27458240,0.0,GOOG
81,2017-11-30,1017.21,1062.38,1013.01,1021.41,51.0127,23723565,0.0,GOOG
82,2017-10-31,959.98,1048.39,947.84,1016.64,50.7745,30768015,0.0,GOOG
83,2017-09-29,941.13,959.7864,909.7,959.11,47.9013,27177858,0.0,GOOG
84,2017-08-31,932.38,941.98,903.4,939.33,46.9134,27325965,0.0,GOOG
85,2017-07-31,912.18,986.2,894.79,930.5,46.4724,35416014,0.0,GOOG
86,2017-06-30,968.95,988.25,908.31,908.73,45.3851,42736021,0.0,GOOG
87,2017-05-31,901.94,979.27,901.45,964.86,48.1884,31802202,0.0,GOOG
88,2017-04-28,829.22,916.85,817.0201,905.96,45.2468,24742467,0.0,GOOG
89,2017-03-31,828.85,853.5,803.37,829.56,41.4311,33840342,0.0,GOOG
90,2017-02-28,799.68,833.45,791.19,823.21,41.1139,25689522,0.0,GOOG
91,2017-01-31,778.81,841.95,775.8,796.79,39.7944,33332821,0.0,GOOG
92,2016-12-30,757.44,804.3799,737.0245,771.82,38.5474,32097980,0.0,GOOG
93,2016-11-30,782.89,795.633,727.54,758.04,37.8591,42688236,0.0,GOOG
94,2016-10-31,774.25,816.68,769.5,784.54,39.1826,33956196,0.0,GOOG
95,2016-09-30,769.25,789.85,754.0001,777.29,38.8205,27600794,0.0,GOOG
96,2016-08-31,761.09,789.75,761.09,767.05,38.3091,26385341,0.0,GOOG
97,2016-07-29,692.2,778.55,688.215,768.79,38.396,29914808,0.0,GOOG
98,2016-06-30,734.53,737.21,663.284,692.1,34.5659,39375913,0.0,GOOG
99,2016-05-31,697.63,739.73,689.01,735.72,36.7444,35000414,0.0,GOOG
100,2016-04-29,738.6,769.9,689.0,693.01,34.6113,42154738,0.0,GOOG
101,2016-03-31,703.62,757.88,685.34,744.95,37.2054,41727507,0.0,GOOG
102,2016-02-29,750.46,789.8699,663.06,697.77,34.849,64367114,0.0,GOOG
103,2016-01-29,743.0,752.0,673.26,742.95,37.1055,46561234,0.0,GOOG
104,2015-12-31,747.11,779.98,724.17,758.88,37.9011,43110708,0.0,GOOG
105,2015-11-30,711.06,762.7075,705.85,742.6,37.088,33934938,0.0,GOOG
106,2015-10-30,608.37,730.0,599.85,710.81,35.5003,49513250,0.0,GOOG
107,2015-09-30,602.36,650.9,589.38,608.42,30.3866,47857854,0.0,GOOG
108,2015-08-31,625.34,674.9,565.05,618.25,30.8775,53395840,0.0,GOOG
109,2015-07-31,524.73,678.64,515.18,625.61,31.2451,63319457,0.0,GOOG
110,2015-06-30,536.79,543.74,520.5,520.51,25.9961,34342523,0.0,GOOG
111,2015-05-29,538.43,544.19,521.085,532.11,26.5754,31866779,0.0,GOOG
112,2015-04-30,548.6,571.14,521.01,537.34,26.8366,42283442,0.0,GOOG
113,2015-03-31,560.53,577.91,544.22,548.0,27.369,38542782,0.0,GOOG
114,2015-02-27,531.73,564.71,518.55,558.4,27.8884,32508126,0.0,GOOG
115,2015-01-30,529.01,542.17,487.56,534.52,26.6958,50087655,0.0,GOOG
116,2014-12-31,538.9,541.41,489.0,526.4,26.2902,45796626,0.0,GOOG
117,2014-11-28,555.5,557.9,530.08,541.83,27.0609,28445740,0.0,GOOG
118,2014-10-31,576.01,581.0,508.1,559.08,27.9224,52083039,0.0,GOOG
119,2014-09-30,571.85,596.48,568.21,577.36,28.8353,33421676,0.0,GOOG
120,2014-08-29,570.4,587.34,560.0,571.6,28.5477,27586000,0.0,GOOG
121,2014-07-31,578.32,599.65,565.01,571.6,28.5477,34516100,0.0,GOOG
122,2014-06-30,560.7,582.45,538.75,575.28,28.7315,37898400,0.0,GOOG
123,2014-05-30,527.11,567.84,503.3,559.89,27.9628,36527700,0.0,GOOG
124,2014-04-30,558.71,604.83,502.8,526.66,26.3032,67171200,0.0,GOOG
0,2024-08-30,224.37,232.92,196.0,229.0,229.0,1122666993,0.25,AAPL
1,2024-07-31,212.09,237.23,211.92,222.08,221.8251,1153193377,0.0,AAPL
2,2024-06-28,192.9,220.2,192.15,210.62,210.3782,1723984420,0.0,AAPL
3,2024-05-31,169.58,193.0,169.11,192.25,192.0293,1336570142,0.25,AAPL
4,2024-04-30,171.19,178.36,164.075,170.33,169.9024,1240410671,0.0,AAPL
5,2024-03-28,179.55,180.53,168.49,171.48,171.0495,1430780147,0.0,AAPL
6,2024-02-29,183.985,191.05,179.25,180.75,180.2963,1161711745,0.24,AAPL
7,2024-01-31,187.15,196.38,180.17,184.4,183.7036,1187139861,0.0,AAPL
8,2023-12-29,190.33,199.62,187.4511,192.53,191.8029,1062317718,0.0,AAPL
9,2023-11-30,171.0,192.93,170.12,189.95,189.2327,1099760711,0.24,AAPL
10,2023-10-31,171.22,182.34,165.67,170.77,169.9064,1172845791,0.0,AAPL
11,2023-09-29,189.485,189.98,167.62,171.21,170.3441,1337873796,0.0,AAPL
12,2023-08-31,196.235,196.73,171.96,187.87,186.9199,1323817340,0.24,AAPL
13,2023-07-31,193.78,198.23,186.6,196.45,195.193,996368613,0.0,AAPL
14,2023-06-30,177.7,194.48,176.9306,193.97,192.7289,1297863403,0.0,AAPL
15,2023-05-31,169.28,179.35,164.31,177.25,176.1158,1275052503,0.24,AAPL
16,2023-04-28,164.27,169.85,159.78,169.68,168.3601,967580718,0.0,AAPL
17,2023-03-31,146.83,165.0,143.9,164.9,163.6173,1520461315,0.0,AAPL
18,2023-02-28,143.97,157.38,141.32,147.41,146.2634,1307294493,0.23,AAPL
19,2023-01-31,130.28,147.23,124.17,144.29,142.9499,1443652725,0.0,AAPL
20,2022-12-30,148.21,150.9199,125.87,129.93,128.7233,1675731304,0.0,AAPL
21,2022-11-30,155.08,155.45,134.38,148.03,146.6552,1724948219,0.23,AAPL
22,2022-10-31,138.21,157.5,134.37,153.34,151.6638,1868381344,0.0,AAPL
23,2022-09-30,156.64,164.26,138.0,138.2,136.6893,2083968147,0.0,AAPL
